feature,SQLite,PostgreSQL,HyPer,Python
2,7038.194328073466,436.3843673513405,158.53175284154182,1560.3751700894545
4,2783.0154133573965,200.02771143073792,78.12744574874353,810.8189129491767
6,1175.9870476703875,92.63902189358234,40.53227073689487,469.69053981698727
8,375.7485158586109,43.24977366778029,22.820964200836865,297.75640579949595
10,124.90595363628442,20.075500948888045,15.206721934385895,234.49718032874384
12,14.98743563345075,3.3953869568490056,8.205554355404225,178.2208687255045
14,2.103906921908243,0.2240332879211299,3.052536047079741,80.88430879880825
16,0.35711674994573844,0.04991058638532628,0.7387822742416666,61.1633625586874
18,0.024208017107651247,0.0003565496496284504,0.08357175179445701,47.083069190644906
